id,campaign,audience,timestamp,interaction_type,interaction_key,interaction_value
4159,10,282,2017-04-15 15:21:28,browse,product_id,118229850449
4159,10,282,2017-04-15 15:31:28,browse,duration,9
4160,10,282,2017-04-15 15:37:28,browse,product_id,141781173051
4160,10,282,2017-04-15 15:46:28,browse,duration,4
4161,10,282,2017-04-15 15:49:28,browse,product_id,167784852301
4161,10,282,2017-04-15 15:53:28,browse,duration,3
4162,10,282,2017-04-15 15:56:28,browse,product_id,184636131970
4162,10,282,2017-04-15 16:04:28,browse,duration,2
4163,9,166,2017-04-08 01:24:05,clickthrough,url,www.ourwebsite.com/page2
4163,9,166,2017-04-08 01:32:05,clickthrough,referral,www.otherwebsite.com
4164,9,166,2017-04-08 01:39:05,browse,product_id,132304402752
4164,9,166,2017-04-08 01:41:05,browse,duration,2
4165,9,166,2017-04-08 01:44:05,browse,product_id,104553406468
4165,9,166,2017-04-08 01:51:05,browse,duration,8
4166,9,166,2017-04-08 01:51:05,browse,product_id,155661081707
4166,9,166,2017-04-08 01:52:05,browse,duration,9
4167,9,166,2017-04-08 02:02:05,browse,product_id,101591922267
4167,9,166,2017-04-08 02:05:05,browse,duration,3
4168,9,166,2017-04-08 02:07:05,browse,product_id,188160550480
4168,9,166,2017-04-08 02:16:05,browse,duration,4
4169,9,166,2017-04-08 02:25:05,browse,product_id,195722202378
4169,9,166,2017-04-08 02:25:05,browse,duration,7
4170,9,166,2017-04-08 02:26:05,browse,product_id,138479070674
4170,9,166,2017-04-08 02:32:05,browse,duration,7
4171,9,166,2017-04-08 02:34:05,add,product_id,132304402752
4172,9,166,2017-04-08 02:39:05,add,product_id,104553406468
4173,9,166,2017-04-08 02:46:05,add,product_id,155661081707
4174,9,166,2017-04-08 02:56:05,add,product_id,101591922267
4175,9,166,2017-04-08 02:58:05,add,product_id,188160550480
4176,9,166,2017-04-08 03:05:05,add,product_id,195722202378
4177,9,166,2017-04-08 03:15:05,checkout,sample_key,successful!
4177,10,391,2017-04-15 15:10:28,clickthrough,url,www.ourwebsite.com/page2
4177,10,391,2017-04-15 15:20:28,clickthrough,referral,www.otherwebsite.com
4178,10,391,2017-04-15 15:21:28,browse,product_id,167958516470
4178,10,391,2017-04-15 15:24:28,browse,duration,3
4179,10,391,2017-04-15 15:26:28,browse,product_id,120334390616
4179,10,391,2017-04-15 15:34:28,browse,duration,8
4180,10,391,2017-04-15 15:44:28,browse,product_id,188313615578
4180,10,391,2017-04-15 15:51:28,browse,duration,4
4181,10,391,2017-04-15 15:56:28,browse,product_id,101591922267
4181,10,391,2017-04-15 15:59:28,browse,duration,3
4182,10,391,2017-04-15 16:05:28,browse,product_id,101591922267
4182,10,391,2017-04-15 16:13:28,browse,duration,9
4183,10,391,2017-04-15 16:19:28,browse,product_id,184636131970
4183,10,391,2017-04-15 16:28:28,browse,duration,3
4184,10,391,2017-04-15 16:36:28,browse,product_id,159929577929
4184,10,391,2017-04-15 16:37:28,browse,duration,6
4185,2,209,2017-04-10 21:23:46,clickthrough,url,www.ourwebsite.com/page2
4185,2,209,2017-04-10 21:30:46,clickthrough,referral,www.referralwebsite.com
4186,2,209,2017-04-10 21:32:46,browse,product_id,187282230672
4186,2,209,2017-04-10 21:42:46,browse,duration,8
4187,2,209,2017-04-10 21:45:46,browse,product_id,109343951269
4187,2,209,2017-04-10 21:46:46,browse,duration,7
4188,2,209,2017-04-10 21:50:46,browse,product_id,148979734999
4188,2,209,2017-04-10 21:54:46,browse,duration,5
4189,2,209,2017-04-10 22:01:46,browse,product_id,186880256583
4189,2,209,2017-04-10 22:02:46,browse,duration,10
4190,2,209,2017-04-10 22:10:46,browse,product_id,127912011186
4190,2,209,2017-04-10 22:15:46,browse,duration,8
4191,2,209,2017-04-10 22:24:46,browse,product_id,172916175812
4191,2,209,2017-04-10 22:28:46,browse,duration,10
4192,2,214,2017-04-10 21:23:46,clickthrough,url,www.ourwebsite.com/page1
4192,2,214,2017-04-10 21:32:46,clickthrough,referral,www.referralwebsite.com
4193,2,214,2017-04-10 21:35:46,browse,product_id,159929577929
4193,2,214,2017-04-10 21:43:46,browse,duration,7
4194,2,214,2017-04-10 21:49:46,browse,product_id,186880256583
4194,2,214,2017-04-10 21:52:46,browse,duration,9
4195,2,214,2017-04-10 21:54:46,browse,product_id,131625732236
4195,2,214,2017-04-10 22:01:46,browse,duration,7
4196,2,214,2017-04-10 22:09:46,browse,product_id,141781173051
4196,2,214,2017-04-10 22:09:46,browse,duration,10
4197,2,214,2017-04-10 22:13:46,browse,product_id,193519225127
4197,2,214,2017-04-10 22:18:46,browse,duration,6
4198,2,214,2017-04-10 22:26:46,browse,product_id,159929577929
4198,2,214,2017-04-10 22:32:46,browse,duration,7
4199,2,214,2017-04-10 22:38:46,browse,product_id,184636131970
4199,2,214,2017-04-10 22:44:46,browse,duration,4
4200,2,214,2017-04-10 22:52:46,browse,product_id,121259905065
4200,2,214,2017-04-10 22:53:46,browse,duration,7
4201,9,561,2017-04-08 01:24:05,clickthrough,url,www.ourwebsite.com/page2
4201,9,561,2017-04-08 01:29:05,clickthrough,referral,www.otherwebsite.com
4202,9,561,2017-04-08 01:33:05,browse,product_id,164451986229
4202,9,561,2017-04-08 01:41:05,browse,duration,7
4203,9,561,2017-04-08 01:50:05,browse,product_id,101591922267
4203,9,561,2017-04-08 01:52:05,browse,duration,6
4204,9,561,2017-04-08 01:54:05,browse,product_id,167784852301
4204,9,561,2017-04-08 01:57:05,browse,duration,5
4205,9,561,2017-04-08 01:59:05,browse,product_id,106455227436
4205,9,561,2017-04-08 02:00:05,browse,duration,6
4206,9,561,2017-04-08 02:05:05,browse,product_id,193519225127
4206,9,561,2017-04-08 02:09:05,browse,duration,7
4207,9,561,2017-04-08 02:17:05,browse,product_id,188313615578
4207,9,561,2017-04-08 02:27:05,browse,duration,4
4208,9,561,2017-04-08 02:30:05,browse,product_id,184636131970
4208,9,561,2017-04-08 02:40:05,browse,duration,5
4209,9,561,2017-04-08 02:48:05,browse,product_id,101591922267
4209,9,561,2017-04-08 02:50:05,browse,duration,9
4210,1,405,2017-04-07 04:07:45,clickthrough,url,www.ourwebsite.com/page2
4210,1,405,2017-04-07 04:17:45,clickthrough,referral,www.referralwebsite.com
4211,3,664,2017-04-02 13:00:47,clickthrough,url,www.ourwebsite.com/page1
4211,3,664,2017-04-02 13:10:47,clickthrough,referral,www.google.com
4212,3,664,2017-04-02 13:13:47,browse,product_id,193519225127
4212,3,664,2017-04-02 13:23:47,browse,duration,9
4213,3,664,2017-04-02 13:28:47,browse,product_id,101166955093
4213,3,664,2017-04-02 13:33:47,browse,duration,7
4214,3,664,2017-04-02 13:40:47,browse,product_id,131841112651
4214,3,664,2017-04-02 13:45:47,browse,duration,8
4215,3,664,2017-04-02 13:45:47,browse,product_id,195722202378
4215,3,664,2017-04-02 13:46:47,browse,duration,8
4216,3,664,2017-04-02 13:54:47,add,product_id,193519225127
4217,3,664,2017-04-02 13:54:47,add,product_id,101166955093
4218,3,664,2017-04-02 14:00:47,add,product_id,131841112651
4219,3,664,2017-04-02 14:10:47,abandon,cart_contents,193519225127;101166955093;131841112651
4219,2,578,2017-04-10 21:23:46,clickthrough,url,www.ourwebsite.com/page1
4219,2,578,2017-04-10 21:32:46,clickthrough,referral,www.referralwebsite.com
4220,2,578,2017-04-10 21:35:46,browse,product_id,148979734999
4220,2,578,2017-04-10 21:40:46,browse,duration,6
4221,2,578,2017-04-10 21:48:46,browse,product_id,193519225127
4221,2,578,2017-04-10 21:52:46,browse,duration,7
4222,2,578,2017-04-10 21:55:46,browse,product_id,195722202378
4222,2,578,2017-04-10 21:58:46,browse,duration,9
4223,2,578,2017-04-10 22:02:46,browse,product_id,115153344249
4223,2,578,2017-04-10 22:09:46,browse,duration,3
4224,6,276,2017-04-02 00:41:58,clickthrough,url,www.ourwebsite.com/page3
4224,6,276,2017-04-02 00:44:58,clickthrough,referral,www.google.com
4225,6,276,2017-04-02 00:50:58,browse,product_id,155661081707
4225,6,276,2017-04-02 00:58:58,browse,duration,4
4226,6,276,2017-04-02 00:58:58,browse,product_id,167958516470
4226,6,276,2017-04-02 01:07:58,browse,duration,7
4227,6,276,2017-04-02 01:10:58,browse,product_id,134937796642
4227,6,276,2017-04-02 01:15:58,browse,duration,3
4228,6,276,2017-04-02 01:16:58,browse,product_id,185509202673
4228,6,276,2017-04-02 01:16:58,browse,duration,2
4229,6,276,2017-04-02 01:20:58,browse,product_id,118229850449
4229,6,276,2017-04-02 01:28:58,browse,duration,9
4230,1,666,2017-04-07 04:07:45,clickthrough,url,www.ourwebsite.com/page2
4230,1,666,2017-04-07 04:08:45,clickthrough,referral,www.google.com
4231,1,666,2017-04-07 04:14:45,browse,product_id,160410725471
4231,1,666,2017-04-07 04:23:45,browse,duration,4
4232,1,666,2017-04-07 04:24:45,browse,product_id,148979734999
4232,1,666,2017-04-07 04:34:45,browse,duration,3
4233,1,666,2017-04-07 04:43:45,browse,product_id,121259905065
4233,1,666,2017-04-07 04:52:45,browse,duration,8
4234,1,666,2017-04-07 04:54:45,browse,product_id,118675935929
4234,1,666,2017-04-07 04:58:45,browse,duration,9
4235,1,666,2017-04-07 05:07:45,browse,product_id,192291742391
4235,1,666,2017-04-07 05:12:45,browse,duration,9
4236,1,666,2017-04-07 05:19:45,browse,product_id,142256336352
4236,1,666,2017-04-07 05:27:45,browse,duration,3
4237,1,666,2017-04-07 05:31:45,browse,product_id,192291742391
4237,1,666,2017-04-07 05:37:45,browse,duration,7
4238,1,666,2017-04-07 05:43:45,browse,product_id,184636131970
4238,1,666,2017-04-07 05:51:45,browse,duration,3
4239,1,666,2017-04-07 05:59:45,add,product_id,160410725471
4240,1,666,2017-04-07 06:07:45,add,product_id,148979734999
4241,1,666,2017-04-07 06:09:45,abandon,cart_contents,160410725471;148979734999
4241,2,695,2017-04-10 21:23:46,clickthrough,url,www.ourwebsite.com/page2
4241,2,695,2017-04-10 21:24:46,clickthrough,referral,www.otherwebsite.com
4242,2,695,2017-04-10 21:30:46,browse,product_id,188313615578
4242,2,695,2017-04-10 21:37:46,browse,duration,9
4243,2,695,2017-04-10 21:42:46,browse,product_id,160410725471
4243,2,695,2017-04-10 21:43:46,browse,duration,2
4244,2,695,2017-04-10 21:53:46,browse,product_id,148979734999
4244,2,695,2017-04-10 21:55:46,browse,duration,8
4245,2,695,2017-04-10 21:59:46,browse,product_id,192291742391
4245,2,695,2017-04-10 22:08:46,browse,duration,8
4246,2,695,2017-04-10 22:08:46,browse,product_id,187282230672
4246,2,695,2017-04-10 22:16:46,browse,duration,3
4247,2,695,2017-04-10 22:20:46,browse,product_id,186880256583
4247,2,695,2017-04-10 22:27:46,browse,duration,6
4248,2,695,2017-04-10 22:34:46,browse,product_id,188160550480
4248,2,695,2017-04-10 22:34:46,browse,duration,3
4249,2,695,2017-04-10 22:43:46,browse,product_id,186880256583
4249,2,695,2017-04-10 22:47:46,browse,duration,10
4250,2,695,2017-04-10 22:56:46,add,product_id,188313615578
4251,2,695,2017-04-10 23:06:46,add,product_id,160410725471
4252,2,695,2017-04-10 23:10:46,abandon,cart_contents,188313615578;160410725471
4252,1,740,2017-04-07 04:07:45,clickthrough,url,www.ourwebsite.com/page1
4252,1,740,2017-04-07 04:10:45,clickthrough,referral,www.otherwebsite.com
4253,1,446,2017-04-07 04:07:45,clickthrough,url,www.ourwebsite.com/page2
4253,1,446,2017-04-07 04:13:45,clickthrough,referral,www.referralwebsite.com
4254,7,895,2017-04-05 12:17:43,clickthrough,url,www.ourwebsite.com/page3
4254,7,895,2017-04-05 12:26:43,clickthrough,referral,www.google.com
4255,7,895,2017-04-05 12:34:43,browse,product_id,167784852301
4255,7,895,2017-04-05 12:43:43,browse,duration,7
4256,7,895,2017-04-05 12:53:43,browse,product_id,159929577929
4256,7,895,2017-04-05 13:00:43,browse,duration,10
4257,7,895,2017-04-05 13:07:43,browse,product_id,185407492438
4257,7,895,2017-04-05 13:09:43,browse,duration,2
4258,7,895,2017-04-05 13:18:43,browse,product_id,172916175812
4258,7,895,2017-04-05 13:19:43,browse,duration,3
4259,7,599,2017-04-05 12:17:43,clickthrough,url,www.ourwebsite.com/page2
4259,7,599,2017-04-05 12:21:43,clickthrough,referral,www.referralwebsite.com
4260,7,599,2017-04-05 12:28:43,browse,product_id,164451986229
4260,7,599,2017-04-05 12:34:43,browse,duration,10
4261,7,599,2017-04-05 12:40:43,browse,product_id,101591922267
4261,7,599,2017-04-05 12:47:43,browse,duration,8
4262,7,599,2017-04-05 12:47:43,browse,product_id,101591922267
4262,7,599,2017-04-05 12:54:43,browse,duration,6
4263,7,599,2017-04-05 12:55:43,browse,product_id,141781173051
4263,7,599,2017-04-05 13:03:43,browse,duration,6
4264,7,599,2017-04-05 13:12:43,browse,product_id,101166955093
4264,7,599,2017-04-05 13:22:43,browse,duration,3
4265,7,599,2017-04-05 13:22:43,browse,product_id,185407492438
4265,7,599,2017-04-05 13:27:43,browse,duration,3
4266,7,599,2017-04-05 13:37:43,browse,product_id,138479070674
4266,7,599,2017-04-05 13:42:43,browse,duration,3
4267,7,599,2017-04-05 13:42:43,browse,product_id,115153344249
4267,7,599,2017-04-05 13:47:43,browse,duration,6
4268,7,599,2017-04-05 13:54:43,browse,product_id,160410725471
4268,7,599,2017-04-05 14:00:43,browse,duration,9
4269,7,599,2017-04-05 14:07:43,browse,product_id,167784852301
4269,7,599,2017-04-05 14:07:43,browse,duration,7
4270,6,930,2017-04-02 00:41:58,clickthrough,url,www.ourwebsite.com/page1
4270,6,930,2017-04-02 00:47:58,clickthrough,referral,www.google.com
4271,6,930,2017-04-02 00:53:58,browse,product_id,101591922267
4271,6,930,2017-04-02 00:57:58,browse,duration,6
4272,6,930,2017-04-02 00:57:58,browse,product_id,121259905065
4272,6,930,2017-04-02 01:00:58,browse,duration,5
4273,6,930,2017-04-02 01:09:58,browse,product_id,175211439308
4273,6,930,2017-04-02 01:16:58,browse,duration,5
4274,6,930,2017-04-02 01:20:58,browse,product_id,132304402752
4274,6,930,2017-04-02 01:26:58,browse,duration,10
4275,6,930,2017-04-02 01:32:58,browse,product_id,160410725471
4275,6,930,2017-04-02 01:37:58,browse,duration,2
4276,6,930,2017-04-02 01:40:58,add,product_id,101591922267
4277,6,930,2017-04-02 01:47:58,add,product_id,121259905065
4278,6,930,2017-04-02 01:54:58,add,product_id,175211439308
4279,6,930,2017-04-02 01:57:58,checkout,sample_key,successful!
4279,4,556,2017-04-16 13:28:00,clickthrough,url,www.ourwebsite.com/page3
4279,4,556,2017-04-16 13:36:00,clickthrough,referral,www.referralwebsite.com
4280,4,556,2017-04-16 13:46:00,browse,product_id,188313615578
4280,4,556,2017-04-16 13:53:00,browse,duration,5
4281,4,556,2017-04-16 13:57:00,browse,product_id,120334390616
4281,4,556,2017-04-16 14:00:00,browse,duration,2
4282,4,556,2017-04-16 14:09:00,browse,product_id,132362551004
4282,4,556,2017-04-16 14:15:00,browse,duration,9
4283,4,556,2017-04-16 14:24:00,browse,product_id,167958516470
4283,4,556,2017-04-16 14:31:00,browse,duration,3
4284,4,556,2017-04-16 14:33:00,browse,product_id,172916175812
4284,4,556,2017-04-16 14:36:00,browse,duration,6
4285,4,556,2017-04-16 14:43:00,browse,product_id,132304402752
4285,4,556,2017-04-16 14:44:00,browse,duration,9
4286,4,556,2017-04-16 14:44:00,browse,product_id,115153344249
4286,4,556,2017-04-16 14:46:00,browse,duration,10
4287,4,556,2017-04-16 14:51:00,browse,product_id,186880256583
4287,4,556,2017-04-16 14:58:00,browse,duration,10
4288,8,58,2017-04-02 06:53:24,clickthrough,url,www.ourwebsite.com/page2
4288,8,58,2017-04-02 07:03:24,clickthrough,referral,www.referralwebsite.com
4289,8,58,2017-04-02 07:07:24,browse,product_id,172916175812
4289,8,58,2017-04-02 07:15:24,browse,duration,2
4290,8,58,2017-04-02 07:23:24,browse,product_id,132304402752
4290,8,58,2017-04-02 07:30:24,browse,duration,3
4291,8,58,2017-04-02 07:40:24,browse,product_id,195722202378
4291,8,58,2017-04-02 07:41:24,browse,duration,3
4292,8,58,2017-04-02 07:45:24,browse,product_id,193519225127
4292,8,58,2017-04-02 07:54:24,browse,duration,10
4293,8,58,2017-04-02 07:54:24,browse,product_id,184636131970
4293,8,58,2017-04-02 08:01:24,browse,duration,5
4294,2,994,2017-04-10 21:23:46,clickthrough,url,www.ourwebsite.com/page2
4294,2,994,2017-04-10 21:24:46,clickthrough,referral,www.referralwebsite.com
4295,2,994,2017-04-10 21:24:46,browse,product_id,189648453939
4295,2,994,2017-04-10 21:30:46,browse,duration,5
4296,2,994,2017-04-10 21:40:46,browse,product_id,172916175812
4296,2,994,2017-04-10 21:44:46,browse,duration,4
4297,2,994,2017-04-10 21:49:46,browse,product_id,160410725471
4297,2,994,2017-04-10 21:55:46,browse,duration,9
4298,2,994,2017-04-10 22:02:46,browse,product_id,172916175812
4298,2,994,2017-04-10 22:09:46,browse,duration,2
4299,2,994,2017-04-10 22:18:46,add,product_id,189648453939
4300,2,994,2017-04-10 22:19:46,add,product_id,172916175812
4301,2,994,2017-04-10 22:25:46,add,product_id,160410725471
4302,2,994,2017-04-10 22:25:46,add,product_id,172916175812
4303,2,994,2017-04-10 22:35:46,checkout,sample_key,successful!
4303,9,827,2017-04-08 01:24:05,clickthrough,url,www.ourwebsite.com/page2
4303,9,827,2017-04-08 01:30:05,clickthrough,referral,www.google.com
4304,9,827,2017-04-08 01:39:05,browse,product_id,185407492438
4304,9,827,2017-04-08 01:43:05,browse,duration,7
4305,9,827,2017-04-08 01:45:05,browse,product_id,186880256583
4305,9,827,2017-04-08 01:45:05,browse,duration,7
4306,9,827,2017-04-08 01:47:05,browse,product_id,188313615578
4306,9,827,2017-04-08 01:52:05,browse,duration,8
4307,9,827,2017-04-08 01:54:05,browse,product_id,195722202378
4307,9,827,2017-04-08 01:57:05,browse,duration,2
4308,9,827,2017-04-08 02:00:05,browse,product_id,118229850449
4308,9,827,2017-04-08 02:09:05,browse,duration,8
4309,9,827,2017-04-08 02:19:05,browse,product_id,118229850449
4309,9,827,2017-04-08 02:19:05,browse,duration,3
4310,9,827,2017-04-08 02:27:05,browse,product_id,167958516470
4310,9,827,2017-04-08 02:28:05,browse,duration,6
4311,9,827,2017-04-08 02:35:05,browse,product_id,160410725471
4311,9,827,2017-04-08 02:41:05,browse,duration,7
4312,9,827,2017-04-08 02:48:05,browse,product_id,172916175812
4312,9,827,2017-04-08 02:49:05,browse,duration,3
4313,9,827,2017-04-08 02:57:05,browse,product_id,186880256583
4313,9,827,2017-04-08 03:00:05,browse,duration,4
4314,5,180,2017-04-03 18:06:23,clickthrough,url,www.ourwebsite.com/page3
4314,5,180,2017-04-03 18:16:23,clickthrough,referral,www.referralwebsite.com
4315,5,180,2017-04-03 18:25:23,browse,product_id,182893602000
4315,5,180,2017-04-03 18:33:23,browse,duration,9
4316,5,180,2017-04-03 18:40:23,browse,product_id,167784852301
4316,5,180,2017-04-03 18:50:23,browse,duration,9
4317,5,180,2017-04-03 19:00:23,browse,product_id,134937796642
4317,5,180,2017-04-03 19:05:23,browse,duration,6
4318,5,180,2017-04-03 19:09:23,browse,product_id,131625732236
4318,5,180,2017-04-03 19:16:23,browse,duration,8
4319,5,180,2017-04-03 19:16:23,browse,product_id,106455227436
4319,5,180,2017-04-03 19:18:23,browse,duration,6
4320,5,180,2017-04-03 19:20:23,browse,product_id,115153344249
4320,5,180,2017-04-03 19:22:23,browse,duration,6
4321,5,180,2017-04-03 19:23:23,browse,product_id,144951251826
4321,5,180,2017-04-03 19:26:23,browse,duration,10
4322,5,180,2017-04-03 19:34:23,browse,product_id,164451986229
4322,5,180,2017-04-03 19:44:23,browse,duration,3
4323,7,980,2017-04-05 12:17:43,clickthrough,url,www.ourwebsite.com/page2
4323,7,980,2017-04-05 12:19:43,clickthrough,referral,www.referralwebsite.com
4324,7,980,2017-04-05 12:29:43,browse,product_id,188313615578
4324,7,980,2017-04-05 12:34:43,browse,duration,5
4325,7,980,2017-04-05 12:41:43,browse,product_id,160410725471
4325,7,980,2017-04-05 12:44:43,browse,duration,8
4326,7,980,2017-04-05 12:45:43,browse,product_id,188160550480
4326,7,980,2017-04-05 12:47:43,browse,duration,3
4327,7,980,2017-04-05 12:47:43,browse,product_id,186880256583
4327,7,980,2017-04-05 12:52:43,browse,duration,9
4328,7,980,2017-04-05 13:01:43,browse,product_id,175211439308
4328,7,980,2017-04-05 13:02:43,browse,duration,2
4329,7,980,2017-04-05 13:12:43,browse,product_id,160410725471
4329,7,980,2017-04-05 13:15:43,browse,duration,5
4330,7,980,2017-04-05 13:21:43,browse,product_id,141628768843
4330,7,980,2017-04-05 13:24:43,browse,duration,5
4331,7,980,2017-04-05 13:24:43,browse,product_id,118675935929
4331,7,980,2017-04-05 13:26:43,browse,duration,5
4332,7,450,2017-04-05 12:17:43,clickthrough,url,www.ourwebsite.com/page1
4332,7,450,2017-04-05 12:24:43,clickthrough,referral,www.google.com
4333,7,450,2017-04-05 12:34:43,browse,product_id,101166955093
4333,7,450,2017-04-05 12:44:43,browse,duration,5
4334,7,450,2017-04-05 12:50:43,browse,product_id,138479070674
4334,7,450,2017-04-05 12:58:43,browse,duration,7
4335,7,450,2017-04-05 13:03:43,browse,product_id,184636131970
4335,7,450,2017-04-05 13:07:43,browse,duration,10
4336,1,644,2017-04-07 04:07:45,clickthrough,url,www.ourwebsite.com/page3
4336,1,644,2017-04-07 04:17:45,clickthrough,referral,www.referralwebsite.com
4337,1,548,2017-04-07 04:07:45,clickthrough,url,www.ourwebsite.com/page2
4337,1,548,2017-04-07 04:11:45,clickthrough,referral,www.referralwebsite.com
4338,1,548,2017-04-07 04:18:45,browse,product_id,184636131970
4338,1,548,2017-04-07 04:20:45,browse,duration,6
4339,1,548,2017-04-07 04:26:45,browse,product_id,115153344249
4339,1,548,2017-04-07 04:31:45,browse,duration,5
4340,1,548,2017-04-07 04:38:45,browse,product_id,160410725471
4340,1,548,2017-04-07 04:38:45,browse,duration,7
4341,1,548,2017-04-07 04:44:45,browse,product_id,195722202378
4341,1,548,2017-04-07 04:45:45,browse,duration,6
4342,1,548,2017-04-07 04:51:45,browse,product_id,132304402752
4342,1,548,2017-04-07 04:56:45,browse,duration,4
4343,1,548,2017-04-07 05:05:45,browse,product_id,121259905065
4343,1,548,2017-04-07 05:06:45,browse,duration,5
4344,1,548,2017-04-07 05:12:45,browse,product_id,186880256583
4344,1,548,2017-04-07 05:12:45,browse,duration,2
4345,5,556,2017-04-03 18:06:23,clickthrough,url,www.ourwebsite.com/page3
4345,5,556,2017-04-03 18:09:23,clickthrough,referral,www.google.com
4346,5,556,2017-04-03 18:18:23,browse,product_id,138479070674
4346,5,556,2017-04-03 18:28:23,browse,duration,3
4347,5,556,2017-04-03 18:29:23,browse,product_id,188313615578
4347,5,556,2017-04-03 18:37:23,browse,duration,4
4348,5,556,2017-04-03 18:42:23,browse,product_id,118229850449
4348,5,556,2017-04-03 18:51:23,browse,duration,6
4349,5,556,2017-04-03 18:57:23,browse,product_id,160410725471
4349,5,556,2017-04-03 19:05:23,browse,duration,8
4350,5,556,2017-04-03 19:07:23,browse,product_id,186880256583
4350,5,556,2017-04-03 19:10:23,browse,duration,3
4351,5,556,2017-04-03 19:19:23,browse,product_id,104553406468
4351,5,556,2017-04-03 19:21:23,browse,duration,8
4352,5,556,2017-04-03 19:26:23,browse,product_id,175211439308
4352,5,556,2017-04-03 19:31:23,browse,duration,3
4353,5,556,2017-04-03 19:41:23,browse,product_id,185407492438
4353,5,556,2017-04-03 19:41:23,browse,duration,9
4354,5,556,2017-04-03 19:50:23,browse,product_id,167784852301
4354,5,556,2017-04-03 20:00:23,browse,duration,9
4355,5,556,2017-04-03 20:10:23,add,product_id,138479070674
4356,5,556,2017-04-03 20:14:23,add,product_id,188313615578
4357,5,556,2017-04-03 20:16:23,add,product_id,118229850449
4358,5,556,2017-04-03 20:16:23,add,product_id,160410725471
4359,5,556,2017-04-03 20:17:23,add,product_id,186880256583
4360,5,556,2017-04-03 20:24:23,add,product_id,104553406468
4361,5,556,2017-04-03 20:29:23,add,product_id,175211439308
4362,5,556,2017-04-03 20:37:23,add,product_id,185407492438
4363,5,556,2017-04-03 20:39:23,checkout,sample_key,successful!
4363,7,164,2017-04-05 12:17:43,clickthrough,url,www.ourwebsite.com/page2
4363,7,164,2017-04-05 12:23:43,clickthrough,referral,www.google.com
4364,7,164,2017-04-05 12:33:43,browse,product_id,191211760776
4364,7,164,2017-04-05 12:37:43,browse,duration,7
4365,7,164,2017-04-05 12:43:43,browse,product_id,101591922267
4365,7,164,2017-04-05 12:46:43,browse,duration,4
4366,7,164,2017-04-05 12:50:43,browse,product_id,132304402752
4366,7,164,2017-04-05 12:52:43,browse,duration,9
4367,7,164,2017-04-05 12:52:43,browse,product_id,141781173051
4367,7,164,2017-04-05 12:56:43,browse,duration,8
4368,7,164,2017-04-05 13:04:43,browse,product_id,118229850449
4368,7,164,2017-04-05 13:09:43,browse,duration,5
4369,7,164,2017-04-05 13:09:43,browse,product_id,141781173051
4369,7,164,2017-04-05 13:10:43,browse,duration,8
4370,7,164,2017-04-05 13:13:43,browse,product_id,160410725471
4370,7,164,2017-04-05 13:18:43,browse,duration,2
4371,7,164,2017-04-05 13:25:43,browse,product_id,172490376023
4371,7,164,2017-04-05 13:29:43,browse,duration,5
4372,7,164,2017-04-05 13:33:43,browse,product_id,141628768843
4372,7,164,2017-04-05 13:37:43,browse,duration,8
4373,7,164,2017-04-05 13:44:43,add,product_id,191211760776
4374,7,164,2017-04-05 13:44:43,checkout,sample_key,successful!
4374,9,141,2017-04-08 01:24:05,clickthrough,url,www.ourwebsite.com/page1
4374,9,141,2017-04-08 01:25:05,clickthrough,referral,www.referralwebsite.com
4375,5,432,2017-04-03 18:06:23,clickthrough,url,www.ourwebsite.com/page1
4375,5,432,2017-04-03 18:15:23,clickthrough,referral,www.otherwebsite.com
4376,5,432,2017-04-03 18:18:23,browse,product_id,167337524450
4376,5,432,2017-04-03 18:24:23,browse,duration,7
4377,5,432,2017-04-03 18:26:23,browse,product_id,186880256583
4377,5,432,2017-04-03 18:27:23,browse,duration,5
4378,5,432,2017-04-03 18:31:23,browse,product_id,187282230672
4378,5,432,2017-04-03 18:39:23,browse,duration,2
4379,5,432,2017-04-03 18:49:23,browse,product_id,159929577929
4379,5,432,2017-04-03 18:49:23,browse,duration,6
4380,5,432,2017-04-03 18:56:23,browse,product_id,121259905065
4380,5,432,2017-04-03 18:59:23,browse,duration,7
4381,5,432,2017-04-03 19:04:23,add,product_id,167337524450
4382,5,432,2017-04-03 19:05:23,add,product_id,186880256583
4383,5,432,2017-04-03 19:08:23,abandon,cart_contents,167337524450;186880256583
4383,10,742,2017-04-15 15:10:28,clickthrough,url,www.ourwebsite.com/page3
4383,10,742,2017-04-15 15:11:28,clickthrough,referral,www.google.com
4384,6,894,2017-04-02 00:41:58,clickthrough,url,www.ourwebsite.com/page1
4384,6,894,2017-04-02 00:47:58,clickthrough,referral,www.otherwebsite.com
4385,6,894,2017-04-02 00:48:58,browse,product_id,134937796642
4385,6,894,2017-04-02 00:54:58,browse,duration,7
4386,6,894,2017-04-02 01:04:58,browse,product_id,185407492438
4386,6,894,2017-04-02 01:06:58,browse,duration,3
4387,6,894,2017-04-02 01:13:58,browse,product_id,182893602000
4387,6,894,2017-04-02 01:17:58,browse,duration,8
4388,6,894,2017-04-02 01:23:58,browse,product_id,160410725471
4388,6,894,2017-04-02 01:25:58,browse,duration,5
4389,6,894,2017-04-02 01:27:58,browse,product_id,160410725471
4389,6,894,2017-04-02 01:31:58,browse,duration,6
4390,6,894,2017-04-02 01:38:58,browse,product_id,188313615578
